Date,Open,High,Low,Close,Adj Close,Volume
1995-12-25,72.819626,72.819626,72.819626,72.819626,53.472763,0
1995-12-26,72.819626,72.819626,72.819626,72.819626,53.472763,0
1995-12-27,72.819626,72.819626,72.819626,72.819626,53.472763,0
1995-12-28,72.819626,72.819626,72.819626,72.819626,53.472763,0
1995-12-29,72.819626,72.819626,72.819626,72.819626,53.472763,0
1996-01-01,72.436363,72.819626,72.340553,72.819626,53.472763,40703
1996-01-02,72.819626,73.566986,72.053108,72.398041,53.163193,100975
1996-01-03,72.398041,72.819626,72.101013,72.158501,52.987297,29744
1996-01-04,72.158501,72.244736,71.190765,71.612350,52.586246,104889
1996-01-05,71.612350,71.823151,71.094955,71.353653,52.396282,62620
1996-01-08,71.353653,71.478210,70.711693,71.382401,52.417389,131503
1996-01-09,71.382401,71.286583,69.753540,70.194290,51.544945,63142
1996-01-10,70.194290,71.478210,70.520058,71.324905,52.375175,67577
1996-01-11,71.324905,72.484276,70.999138,71.928543,52.818432,80623
1996-01-12,71.928543,73.289124,71.861473,72.800461,53.458698,54532
1996-01-15,72.800461,77.418762,71.890221,72.378876,53.149128,28961
1996-01-16,72.378876,72.627998,71.698586,72.215988,53.029510,106715
1996-01-17,72.215988,72.388458,71.861473,71.890221,52.790298,61837
1996-01-18,71.890221,72.244736,70.520058,72.072266,52.923988,73318
1996-01-19,72.072266,72.436363,71.478210,72.196831,53.015438,81145
1996-01-22,72.196831,73.011261,72.053108,72.829208,53.479813,450084
1996-01-23,72.829208,72.819626,70.807503,70.912903,52.072632,36789
1996-01-24,70.912903,70.903320,68.028862,68.757057,50.489555,99931
1996-01-25,68.757057,69.945168,68.431290,69.034920,50.693604,84015
1996-01-26,69.034920,69.034920,69.034920,69.034920,50.693604,0
1996-01-29,69.034920,69.945168,68.987015,69.351112,50.925777,51661
1996-01-30,69.351112,70.136803,68.795387,69.188225,50.806168,85320
1996-01-31,69.188225,70.615875,69.561905,70.472153,51.748981,37050
1996-02-01,70.472153,72.484276,69.983498,72.474693,53.219490,375201
1996-02-02,72.474693,76.077347,72.053108,75.770737,55.639828,462086
1996-02-05,75.770737,77.610390,74.113136,76.173164,55.935333,257526
1996-02-06,76.173164,77.035500,73.777779,74.582626,54.767380,378592
1996-02-07,74.582626,76.077347,73.202888,75.713249,55.597622,76710
1996-02-08,76.652237,82.171204,76.268974,81.749611,60.030224,370504
1996-02-09,81.749611,85.275620,81.443001,84.700722,62.197292,323800
1996-02-12,76.652237,84.509094,76.652237,82.247856,60.396103,125240
1996-02-13,82.247856,84.116249,80.676483,81.902916,60.142799,150810
1996-02-14,81.902916,84.700722,82.401154,82.420319,60.522743,162552
1996-02-15,82.420319,82.784416,80.494431,82.247856,60.396103,51400
1996-02-16,82.247856,81.433426,79.526695,80.053680,58.784874,50879
1996-02-19,80.053680,81.423843,77.610390,78.606873,57.722454,54010
1996-02-20,78.606873,79.335068,77.370857,78.855988,57.905399,215779
1996-02-21,78.855988,78.855988,78.855988,78.855988,57.905399,0
1996-02-22,78.855988,81.443001,79.143440,80.973511,59.460312,80884
1996-02-23,80.973511,83.167679,80.293221,82.793999,60.797146,229347
1996-02-26,82.793999,83.359306,78.693108,79.028458,58.032024,167509
1996-02-27,79.028458,82.401154,80.302803,81.586723,59.910606,232217
1996-02-28,81.586723,81.720871,80.676483,81.366348,59.748802,121849
1996-02-29,81.366348,82.017899,80.484848,80.983093,59.467365,441996
1996-03-01,80.983093,81.443001,80.925606,81.213043,59.636219,98366
1996-03-04,81.213043,82.295761,80.868111,81.826263,60.086510,110890
1996-03-05,81.826263,81.826263,81.826263,81.826263,60.086510,0
1996-03-06,81.826263,82.017899,81.347191,81.395096,59.769901,32353
1996-03-07,81.395096,81.922081,80.484848,81.059746,59.523651,45399
1996-03-08,81.059746,81.059746,80.120750,80.877693,59.389965,104367
1996-03-11,80.877693,79.814140,78.587708,78.951805,57.975739,78536
1996-03-12,78.951805,80.484848,78.443985,79.842888,58.630089,76188
1996-03-13,79.842888,81.059746,79.191345,80.801041,59.333679,81406
1996-03-14,80.801041,81.730453,79.890793,80.168663,58.869316,85320
1996-03-15,80.168663,80.245316,79.766235,79.967445,58.721539,113760
1996-03-18,79.967445,80.369873,79.526695,80.360291,59.010025,224129
1996-03-19,80.360291,79.909958,79.153023,79.593765,58.447144,113238
1996-03-20,79.593765,79.593765,79.593765,79.593765,58.447144,0
1996-03-21,79.593765,80.887276,79.957870,80.868111,59.382931,132546
1996-03-22,80.868111,81.059746,80.484848,80.887276,59.396996,127067
