Date,Open,High,Low,Close,Adj Close,Volume
1996-01-01,177.333328,180.000000,177.333328,180.000000,131.295181,225
1996-01-02,180.000000,180.333328,179.000000,179.966660,131.270889,1875
1996-01-03,180.000000,180.000000,180.000000,180.000000,131.295181,525
1996-01-04,180.000000,180.000000,180.000000,180.000000,131.295181,75
1996-01-05,177.000000,177.000000,174.333328,174.333328,127.161850,525
1996-01-08,174.333328,176.666672,172.033340,176.166672,128.499130,1125
1996-01-09,176.166672,178.666672,176.000000,177.466660,129.447342,2250
1996-01-10,177.466660,178.666672,176.666672,177.666672,129.593262,1575
1996-01-11,176.666672,178.000000,176.666672,178.000000,129.836365,300
1996-01-12,178.000000,179.000000,179.000000,179.000000,130.565796,75
1996-01-15,178.666672,179.000000,177.500000,178.266663,130.030853,300
1996-01-16,176.733337,183.333328,176.733337,182.899994,133.410507,1500
1996-01-17,182.899994,180.666672,178.666672,180.433334,131.611313,1725
1996-01-18,176.666672,180.000000,176.633331,176.699997,128.888138,675
1996-01-19,176.699997,178.666672,176.166672,178.666672,130.322647,1725
1996-01-22,178.666672,178.666672,177.366669,178.666672,130.322647,1125
1996-01-23,178.666672,178.833328,177.166672,178.366669,130.103836,3075
1996-01-24,178.366669,177.333328,176.666672,177.333328,129.350082,750
1996-01-25,177.333328,180.000000,172.000000,173.066666,126.237930,1200
1996-01-26,173.066666,173.066666,173.066666,173.066666,126.237930,0
1996-01-29,173.066666,173.333328,167.333328,173.333328,126.432419,2100
1996-01-30,173.333328,177.966660,172.566666,174.666672,127.404999,1200
1996-01-31,174.666672,178.666672,174.666672,177.333328,129.350082,1725
1996-02-01,177.333328,179.333328,176.399994,178.866669,130.468536,1425
1996-02-02,177.333328,180.500000,177.333328,180.500000,131.659912,600
1996-02-05,180.500000,183.166672,179.333328,179.333328,130.808929,900
1996-02-06,179.333328,181.666672,180.033340,181.500000,132.389328,4875
1996-02-07,180.000000,181.666672,180.000000,180.033340,131.319519,1125
1996-02-08,180.033340,186.666672,182.666672,186.166672,135.793289,3525
1996-02-09,196.666672,196.666672,187.333328,195.833328,142.844315,1950
1996-02-12,195.833328,209.933334,196.699997,208.000000,151.718933,6675
1996-02-13,205.333328,209.300003,196.666672,205.666672,150.016953,4875
1996-02-14,205.666672,218.666672,210.666672,215.333328,157.068008,10875
1996-02-15,215.333328,216.666672,213.333328,214.133331,156.192657,4575
1996-02-16,214.133331,213.333328,208.000000,212.000000,154.636581,7725
1996-02-19,212.000000,215.333328,208.666672,213.333328,155.609146,6525
1996-02-20,213.333328,214.333328,210.000000,213.866669,155.998169,6150
1996-02-21,213.866669,213.866669,213.866669,213.866669,155.998169,0
1996-02-22,213.866669,217.333328,207.666672,215.566666,157.238174,6600
1996-02-23,215.566666,220.666672,214.666672,220.333328,160.715088,11850
1996-02-26,220.333328,221.333328,217.500000,221.266663,161.395874,6750
1996-02-27,221.266663,223.266663,220.000000,221.433334,161.517395,5700
1996-02-28,221.433334,221.333328,216.733337,217.533340,158.672699,2250
1996-02-29,217.533340,217.333328,208.666672,214.033340,156.119720,2475
1996-03-01,214.033340,214.000000,210.666672,213.333328,155.609146,2550
1996-03-04,213.333328,216.000000,212.866669,215.033340,156.849167,3000
1996-03-05,215.033340,215.033340,215.033340,215.033340,156.849167,0
1996-03-06,215.033340,214.000000,211.500000,213.933334,156.046814,2700
1996-03-07,213.933334,217.833328,213.666672,216.666672,158.040543,2775
1996-03-08,216.666672,214.666672,212.233337,213.333328,155.609146,3000
1996-03-11,213.333328,213.800003,210.000000,213.800003,155.949554,3075
1996-03-12,213.800003,216.666672,211.733337,212.666672,155.122849,3675
1996-03-13,212.666672,215.333328,213.333328,215.333328,157.068008,900
1996-03-14,213.533340,214.666672,213.533340,214.666672,156.581711,600
1996-03-15,214.666672,216.666672,212.399994,216.666672,158.040543,2175
1996-03-18,216.666672,214.666672,212.000000,214.666672,156.581711,2475
1996-03-19,214.666672,215.833328,211.533340,213.699997,155.876633,2100
1996-03-20,213.699997,213.699997,213.699997,213.699997,155.876633,0
1996-03-21,213.699997,214.666672,213.500000,214.199997,156.241302,975
1996-03-22,214.199997,220.000000,213.500000,218.100006,159.086044,4350
1996-03-25,218.100006,220.666672,214.000000,220.033340,160.496262,3075
1996-03-26,220.000000,220.666672,217.333328,220.133331,160.569168,10500
1996-03-27,220.133331,221.500000,219.666672,220.000000,160.471954,2100
1996-03-28,216.666672,220.333328,216.666672,220.033340,160.496262,1200
1996-03-29,222.666672,222.666672,216.733337,216.733337,158.089157,1950
1996-04-01,218.666672,220.600006,218.666672,218.699997,159.523697,600
1996-04-02,218.699997,219.333328,218.333328,218.600006,159.450760,1125
1996-04-03,216.666672,220.000000,216.000000,219.199997,159.888397,1125
1996-04-04,218.733337,220.000000,218.733337,220.000000,160.471954,750
1996-04-05,220.000000,220.000000,220.000000,220.000000,160.471954,0
1996-04-08,220.000000,220.000000,217.366669,218.133331,159.110382,5100
1996-04-09,218.133331,217.666672,215.366669,216.000000,157.554260,4875
1996-04-10,216.000000,216.666672,210.800003,215.833328,157.432693,5325
1996-04-11,215.833328,220.000000,210.833328,219.833328,160.350372,20250
1996-04-12,219.833328,220.333328,216.666672,220.000000,160.471954,8550
1996-04-15,220.000000,220.333328,216.033340,220.233337,160.642120,6750
1996-04-16,220.233337,220.333328,215.466660,220.066666,160.520569,42300
1996-04-17,220.066666,220.300003,216.800003,220.066666,160.520569,21675
1996-04-18,220.066666,231.333328,223.333328,225.633331,164.580994,16650
1996-04-19,225.633331,229.333328,223.966660,224.533340,163.778641,6000
1996-04-22,224.533340,223.333328,220.366669,220.833328,161.079803,9825
1996-04-23,220.833328,221.333328,214.100006,220.533340,160.860947,32325
1996-04-24,220.533340,222.600006,220.000000,222.366669,162.198181,3975
